Title,Price,Link,Image Link
Apple iPhone 14 Plus (Product) Red 256GB (Unlocked) (Ca),$400.00,https://www.ebay.com/itm/176731613228,https://i.ebayimg.com/images/g/1k4AAOSwr3ZnR~N~/s-l140.jpg
Apple iPhone 14-128gb-Midnight- Unlocked,$247.58,https://www.ebay.com/itm/365281771024,https://i.ebayimg.com/images/g/c3AAAOSwXT5nVb17/s-l140.jpg
Apple iPhone 14 256GB Blue,$258.17,https://www.ebay.com/itm/316055506222,https://i.ebayimg.com/images/g/JGoAAOSwO6xnYJ9H/s-l140.jpg
Apple iPhone 14 - 128 GB - Purple (Unlocked),$400.00,https://www.ebay.com/itm/256752869365,https://i.ebayimg.com/images/g/3E8AAOSwxyhnYDrb/s-l140.jpg
iPhone 14 Mpua3ll/A.   ATT. US Shipping Only.,$255.00,https://www.ebay.com/itm/276774346586,https://i.ebayimg.com/images/g/-rsAAOSwP9xnWCtS/s-l140.jpg
APPLE IPHONE 14 128GB STARLIGHT 100% BATTERY HEALTH UNLOCKED TO ANY NETWORK,$305.05,https://www.ebay.com/itm/335732166362,https://i.ebayimg.com/images/g/lA8AAOSw2ydnYAak/s-l140.jpg
MINT --  Apple iPhone 14 Plus - 128 GB - Midnight Black (Unlocked),$381.87,https://www.ebay.com/itm/296870847403,https://i.ebayimg.com/images/g/6fsAAOSwLypnV717/s-l140.jpg
Apple iPhone 14 Plus - 128 GB - Midnight Black (Unlocked) WITH Torras kace,$378.00,https://www.ebay.com/itm/296870833725,https://i.ebayimg.com/images/g/dhMAAOSwmBxnV7wd/s-l140.jpg
Apple iPhone 14 Plus - 128 GB - Midnight (Unlocked),$355.00,https://www.ebay.com/itm/316038827040,https://i.ebayimg.com/images/g/mr0AAOSwe91nV4X9/s-l140.jpg
Apple iPhone 14 - 128GB - Blue (Unlocked),$372.95,https://www.ebay.com/itm/167168950335,https://i.ebayimg.com/images/g/WkEAAOSw68ZnWdgV/s-l140.jpg
iphone 14 unlocked 128gb,$355.00,https://www.ebay.com/itm/356371524853,https://i.ebayimg.com/images/g/dicAAOSwxT5nXFsA/s-l140.jpg
Apple iPhone 14 - 128 GB - starlight (Unlocked),$350.00,https://www.ebay.com/itm/256749441398,https://i.ebayimg.com/images/g/Q4YAAOSwRLFnXEsL/s-l140.jpg
iPhone 14 Great Condition ,$381.76,https://www.ebay.com/itm/395984768059,https://i.ebayimg.com/images/g/~TUAAOSwEq5nWkHl/s-l140.jpg
iPhone 14,$396.57,https://www.ebay.com/itm/146260565795,https://i.ebayimg.com/images/g/JX8AAOSwflBnWLwE/s-l140.jpg
Apple iPhone 14 (unlocked) 128GB,$395.00,https://www.ebay.com/itm/146268072998,https://i.ebayimg.com/images/g/i0wAAOSw-YVnXZQ7/s-l140.jpg
iPhone 14 128gb Unlocked Midnight boxed ,$359.95,https://www.ebay.com/itm/326364297142,https://i.ebayimg.com/images/g/ivsAAOSwQLVnVCzH/s-l140.jpg
"Apple iPhone 14 128GB Smartphone A2649 (Unlocked) - Yellow, Pre-Owned",$370.00,https://www.ebay.com/itm/286204078373,https://i.ebayimg.com/images/g/BncAAOSwqc1nVK1F/s-l140.jpg
Apple iPhone 14 128GB  (Unlocked) - Midnight EXCELLENT CONDITION,$390.00,https://www.ebay.com/itm/126826071292,https://i.ebayimg.com/images/g/j0IAAOSwqj1nWepI/s-l140.jpg
Apple iPhone 14 Plus - 128 GB - Midnight (Unlocked) ,$200.00,https://www.ebay.com/itm/405419928649,https://i.ebayimg.com/images/g/9zwAAOSwMp9nXSof/s-l140.jpg
Apple iPhone 14 128GB Black Unlocked,$399.99,https://www.ebay.com/itm/196892362698,https://i.ebayimg.com/images/g/fawAAOSwHiBnXEH~/s-l140.jpg
"iphone 14, 128gb Midnight",$370.00,https://www.ebay.com/itm/356366864248,https://i.ebayimg.com/images/g/UV8AAOSwO6FnWle4/s-l140.jpg
iPhone 14 Plus ,$369.00,https://www.ebay.com/itm/316029422079,https://i.ebayimg.com/images/g/urUAAOSwtPRnUk9O/s-l140.jpg
Apple Iphone 14 128gb unlocked,$298.95,https://www.ebay.com/itm/186827577946,https://i.ebayimg.com/images/g/GsUAAOSwuShnUj5R/s-l140.jpg
iPhone 14 128gb Midnight Black Excellent Condition,$385.00,https://www.ebay.com/itm/305959565868,https://i.ebayimg.com/images/g/0J4AAOSwrPNnVHNM/s-l140.jpg
Apple iPhone 14 - 128 GB - Purple (Unlocked) 100% Battery,$399.00,https://www.ebay.com/itm/186827314654,https://i.ebayimg.com/images/g/HF4AAOSw7VJnUghs/s-l140.jpg
Apple iPhone 14 Plus - 128 GB - Silver (Unlocked),$400.00,https://www.ebay.com/itm/326363795815,https://i.ebayimg.com/images/g/SfkAAOSw9NhkR7am/s-l140.jpg
"iphone 14 plus, 256gb Blue",$375.00,https://www.ebay.com/itm/356366859399,https://i.ebayimg.com/images/g/JlAAAOSweHFnWlbl/s-l140.jpg
"Iphone 14_tmobile-128gb, black-Excellent. ",$342.00,https://www.ebay.com/itm/365270289687,https://i.ebayimg.com/images/g/qmAAAOSwgTtnP2fE/s-l140.jpg
Iphone 14 _t mobile 128gb- Blue-Excellent. ,$332.00,https://www.ebay.com/itm/365270281993,https://i.ebayimg.com/images/g/JlcAAOSwf91nP2YJ/s-l140.jpg
Apple iPhone 14 - 256GB - Starlight (Unlocked) 'Cracked Back',$366.06,https://www.ebay.com/itm/296860375360,https://i.ebayimg.com/images/g/X1AAAOSwacBnUZIq/s-l140.jpg
iPhone 14 128gb unlocked blue,$350.00,https://www.ebay.com/itm/365262809174,https://i.ebayimg.com/images/g/abgAAOSwiHtnTPI5/s-l140.jpg
Apple iPhone 14 Plus - 128GB - Starlight (Unlocked) Cracked Screens But Working,$332.08,https://www.ebay.com/itm/356362064369,https://i.ebayimg.com/images/g/3nkAAOSwAL1nWLWF/s-l140.jpg
iPhone 14,$290.50,https://www.ebay.com/itm/135421449217,https://i.ebayimg.com/images/g/OV4AAOSwXUFnSLLc/s-l140.jpg
Apple iPhone 14 - 128GB - White (EE),$373.37,https://www.ebay.com/itm/146245274202,https://i.ebayimg.com/images/g/U08AAOSwECpnUKs~/s-l140.jpg
Apple iPhone 14-128gb-Midnight- Unlocked,$240.40,https://www.ebay.com/itm/365275839690,https://i.ebayimg.com/images/g/c3AAAOSwXT5nVb17/s-l140.jpg
iPhone 14 128GB Universally Unlocked - Deep Purple - Excellent - 87% Battery,$375.00,https://www.ebay.com/itm/296870360461,https://i.ebayimg.com/images/g/e~wAAOSwgkFnV243/s-l140.jpg
iPhone 14 128gb,$290.00,https://www.ebay.com/itm/167148236616,https://i.ebayimg.com/images/g/1YEAAOSwGNRnMQtR/s-l140.jpg
Apple iPhone 14 - Midnight A2882 (128GB),$366.06,https://www.ebay.com/itm/176716105662,https://i.ebayimg.com/images/g/AbQAAOSwoVhnTZci/s-l140.jpg
Apple iPhone 14 Starlight White 256GB (unlocked),$321.00,https://www.ebay.com/itm/116411234817,https://i.ebayimg.com/images/g/tgAAAOSw3nRnQpvq/s-l140.jpg
Apple iPhone 14 - 128 GB - Purple (Unlocked),$375.00,https://www.ebay.com/itm/235854610064,https://i.ebayimg.com/images/g/Bv4AAOSwwdpnTe1T/s-l140.jpg
Apple iPhone 14 128GB White,$260.00,https://www.ebay.com/itm/375835821262,https://i.ebayimg.com/images/g/s~oAAOSwf6tnTc6C/s-l140.jpg
iPhone 14 128gb Unlocked ,$331.00,https://www.ebay.com/itm/395960158876,https://i.ebayimg.com/images/g/14EAAOSwwU1nTS3v/s-l140.jpg
Apple iPhone 14 128GB Network Unlocked Very Good Condition,$400.00,https://www.ebay.com/itm/176715510863,https://i.ebayimg.com/images/g/zTQAAOSw1nlnRG-K/s-l140.jpg
iPhone 14,$325.00,https://www.ebay.com/itm/135414785001,https://i.ebayimg.com/images/g/kr8AAOSw4x5nTPDS/s-l140.jpg
Apple iPhone 14 - 128GB - Purple (Unlocked) Cracked Screen,$318.47,https://www.ebay.com/itm/267081978424,https://i.ebayimg.com/images/g/yu0AAOSweApnSwgs/s-l140.jpg
iPhone 14,$359.96,https://www.ebay.com/itm/226474015270,https://i.ebayimg.com/images/g/4sUAAOSwHGVnSvmg/s-l140.jpg
iphone 14 unlocked 128gb RED,$383.57,https://www.ebay.com/itm/267083344581,https://i.ebayimg.com/images/g/N40AAOSwkpBnTIka/s-l140.jpg
APPLE IPHONE 14 PINK 128GB AMAZING 88% BATTERY HEALTH UNLOCKED IDEAL XMAS GIFT,$378.26,https://www.ebay.com/itm/365273499662,https://i.ebayimg.com/images/g/8F4AAOSwQFdnVCxg/s-l140.jpg
Apple iPhone 14 - 128 GB - Midnight (Unlocked) - 100% Battery Health,$355.00,https://www.ebay.com/itm/296866092810,https://i.ebayimg.com/images/g/P0sAAOSwJExnVRFG/s-l140.jpg
Apple iPhone 14 - 128 GB - Midnight (Unlocked) - 100% Battery Health,$385.00,https://www.ebay.com/itm/296866100801,https://i.ebayimg.com/images/g/HIgAAOSwtVJnVRRb/s-l140.jpg
iPhone 14,$300.00,https://www.ebay.com/itm/316014877050,https://i.ebayimg.com/images/g/F4oAAOSwgPpnS6~y/s-l500.jpg
Apple Iphone 14 128Gb,$369.00,https://www.ebay.com/itm/167140250043,https://i.ebayimg.com/images/g/9zYAAOSwm4VnS6ZO/s-l140.jpg
Apple iPhone 14 256GB (Factory Unlocked GSM+CDMA) A2649 All Colors - Excellent,$390.00,https://www.ebay.com/itm/116407554211,https://i.ebayimg.com/images/g/K94AAOSwlXpnS6LH/s-l140.jpg
Apple iPhone 14 - 128 GB - Black (Unlocked),$315.00,https://www.ebay.com/itm/395956271256,https://i.ebayimg.com/images/g/-5MAAOSwoW1nS37A/s-l140.jpg
Apple iPhone 14,$330.00,https://www.ebay.com/itm/186821640845,https://i.ebayimg.com/images/g/NYEAAOSwB-hnTb8h/s-l140.jpg
Apple iPhone 14 - 128GB - Starlight UNLOCKED,$366.06,https://www.ebay.com/itm/176722441856,https://i.ebayimg.com/images/g/VZkAAOSwJxxm7tT8/s-l140.jpg
Apple iPhone 14 Plus - 128 GB - Silver (Unlocked),$362.00,https://www.ebay.com/itm/395964889292,https://i.ebayimg.com/images/g/9EYAAOSwGw5nT1mC/s-l140.jpg
Apple iPhone 14 - 128GB - Starlight UNLOCKED,$366.06,https://www.ebay.com/itm/176715459110,https://i.ebayimg.com/images/g/VZkAAOSwJxxm7tT8/s-l140.jpg
IOS Apple iPhone 14 Unlocked Black. Can go with any carrier. ,$385.00,https://www.ebay.com/itm/286201024860,https://i.ebayimg.com/images/g/YWgAAOSwNkZnUOwP/s-l140.jpg
Apple iPhone 14 - 128 GB - Red (U.S. Cellular),$249.50,https://www.ebay.com/itm/146235269957,https://i.ebayimg.com/images/g/5vMAAOSwHBpnRTmH/s-l140.jpg
Apple iPhone 14 Plus (unlocked),$400.00,https://www.ebay.com/itm/235850443548,https://i.ebayimg.com/images/g/BawAAOSwgmFnSiFT/s-l140.jpg
Apple iPhone 14 - 128 GB - Blue (Unlocked),$344.99,https://www.ebay.com/itm/316021481680,https://i.ebayimg.com/images/g/KKoAAOSwODJnRgaj/s-l140.jpg
Apple iPhone 14 - 128 GB - Starlight (Unlocked) / Excellent Condition,$324.99,https://www.ebay.com/itm/186827579121,https://i.ebayimg.com/images/g/lsAAAOSw6iNnUkD5/s-l140.jpg
Apple iPhone 14 - 128 GB - Black (Unlocked),$249.00,https://www.ebay.com/itm/267084966644,https://i.ebayimg.com/images/g/ruoAAOSwL2BnTlk7/s-l140.jpg
Apple iPhone 14 128GB Deep Purple,$350.00,https://www.ebay.com/itm/196854637854,https://i.ebayimg.com/images/g/MC8AAOSwQ79nSCGD/s-l140.jpg
iPhone 14 Plus (USED)| 128GB | UNLOCKED | Black (Midnight) | 87% Battery Health,$400.00,https://www.ebay.com/itm/176719381765,https://i.ebayimg.com/images/g/PB8AAOSwQsVnULvl/s-l140.jpg
iPhone 14 Plus (USED) | 128GB | UNLOCKED | Purple | 91% Battery Health,$400.00,https://www.ebay.com/itm/186825752503,https://i.ebayimg.com/images/g/gz0AAOSwrllnUMuk/s-l140.jpg
Apple iPhone 14 Starlight White 256GB (unlocked),$300.00,https://www.ebay.com/itm/116410416653,https://i.ebayimg.com/images/g/tgAAAOSw3nRnQpvq/s-l140.jpg
Celular iPhone 14 Plus ,$300.00,https://www.ebay.com/itm/387690459013,https://i.ebayimg.com/images/g/0LkAAOSwDRtnT77X/s-l140.jpg
iPhone 14,$295.00,https://www.ebay.com/itm/387677845146,https://i.ebayimg.com/images/g/dJ0AAOSwr4pnTGP7/s-l140.jpg
iPhone 14 Purple ,$293.00,https://www.ebay.com/itm/167125988560,https://i.ebayimg.com/images/g/u6wAAOSwL7JnRSym/s-l140.jpg
Apple iPhone 14 Fully Unlocked Great Condition 128GB Purple,$356.00,https://www.ebay.com/itm/156551515378,https://i.ebayimg.com/images/g/c70AAOSwS2BnSmBh/s-l140.jpg
Apple iPhone 14 Plus - 128 GB - Blue (Unlocked),$390.00,https://www.ebay.com/itm/146214158263,https://i.ebayimg.com/images/g/D38AAOSwx5FnQPoK/s-l140.jpg
Apple iPhone 14 - 128 GB - Purple (Unlocked),$349.00,https://www.ebay.com/itm/256728295121,https://i.ebayimg.com/images/g/bmsAAOSwpdJnRJ36/s-l140.jpg
Apple iPhone 14 Plus 128GB Unlocked Black Excellent 88% Battery 128gb,$370.00,https://www.ebay.com/itm/296840869385,https://i.ebayimg.com/images/g/FRkAAOSwe7dnRlTW/s-l140.jpg
iPhone 14,$354.99,https://www.ebay.com/itm/256727651487,https://i.ebayimg.com/images/g/SlMAAOSwlrxnQ7tC/s-l140.jpg
Apple iPhone 14 128GB Network Unlocked Very Good Condition,$200.00,https://www.ebay.com/itm/267083411787,https://i.ebayimg.com/images/g/ndkAAOSwO9dnTJ1L/s-l140.jpg
Apple iPhone 14 - 128GB - Midnight (EE),$338.00,https://www.ebay.com/itm/286180750774,https://i.ebayimg.com/images/g/1yEAAOSwK-NnQ1tn/s-l140.jpg
iphone 14 unlocked 128gb Purple ,$395.00,https://www.ebay.com/itm/205125551795,https://i.ebayimg.com/images/g/L3oAAOSwlT5nQ1iE/s-l140.jpg
iphone 14 256gb yellow,$383.86,https://www.ebay.com/itm/335695707175,https://i.ebayimg.com/images/g/4TwAAOSwcY5nH346/s-l500.jpg
Apple iPhone 14 Starlight White 256GB (unlocked),$350.00,https://www.ebay.com/itm/116401088278,https://i.ebayimg.com/images/g/tgAAAOSw3nRnQpvq/s-l500.jpg
iPhone 14 See Description/photos,$210.00,https://www.ebay.com/itm/167120226721,https://i.ebayimg.com/images/g/u1gAAOSwW39nQime/s-l140.jpg
"APPLE iPhone 14 A2649 128GB 6.1"" RETINA 5G UNLOCKED 12MP 4K STARLIGHT SMARTPHONE",$300.00,https://www.ebay.com/itm/375810764797,https://i.ebayimg.com/images/g/KO8AAOSwFJtnQUW5/s-l140.jpg
iphone 14 plus 128gb,$300.00,https://www.ebay.com/itm/365253395379,https://i.ebayimg.com/images/g/BUcAAOSwvbFnRoOm/s-l140.jpg
Apple iPhone 14 - 128 GB - Blue (Unlocked),$375.00,https://www.ebay.com/itm/375819575328,https://i.ebayimg.com/images/g/KKoAAOSwODJnRgaj/s-l140.jpg
iPhone 14 Plus,$250.00,https://www.ebay.com/itm/167136363076,https://i.ebayimg.com/images/g/x0AAAOSwDI9nSd8f/s-l140.jpg
iPhone 14 ,$286.00,https://www.ebay.com/itm/387652753656,https://i.ebayimg.com/images/g/uRcAAOSwHetnRkPS/s-l140.jpg
iPhone 15 Plus ,$350.00,https://www.ebay.com/itm/405387187445,https://i.ebayimg.com/images/g/TyQAAOSwLONnSSiq/s-l140.jpg
Apple iPhone 14 - 128 GB - Black (Unlocked),$370.99,https://www.ebay.com/itm/186801023707,https://i.ebayimg.com/images/g/vZcAAOSwSd9nQKmc/s-l140.jpg
iPhone 14,$355.08,https://www.ebay.com/itm/156536790019,https://i.ebayimg.com/images/g/KzgAAOSwfXNnQHsg/s-l140.jpg
Apple iPhone 14 - 128 GB - Purple (Unlocked),$400.00,https://www.ebay.com/itm/256724734834,https://i.ebayimg.com/images/g/EfkAAOSwZQRnMRAi/s-l140.jpg
iPhone 14 Spectrum Unlocked Works Great Just Upgraded No Reserve!,$351.00,https://www.ebay.com/itm/387649632160,https://i.ebayimg.com/images/g/OPsAAOSw0xFnKq0I/s-l140.jpg
Apple iPhone 14 - 128GB - Midnight (Unlocked) A2882 (GSM),$390.46,https://www.ebay.com/itm/267068920187,https://i.ebayimg.com/images/g/7WoAAOSw2EdnO15-/s-l140.jpg
iPhone 14 Plus 128GB,$380.00,https://www.ebay.com/itm/315981842934,https://i.ebayimg.com/images/g/69AAAOSwoItnPqsu/s-l140.jpg
iPhone 14 Blue 128 GB ,$350.00,https://www.ebay.com/itm/126794730036,https://i.ebayimg.com/images/g/Z1wAAOSw8yhnMDDy/s-l140.jpg
iPhone 14,$288.00,https://www.ebay.com/itm/196845110530,https://i.ebayimg.com/images/g/1g4AAOSwCrNnQ7IZ/s-l140.jpg
iPhone 14 128gb,$335.00,https://www.ebay.com/itm/167111358254,https://i.ebayimg.com/images/g/1YEAAOSwGNRnMQtR/s-l140.jpg
Apple iPhone 14  128GB  Midnight (Unlocked) A2882 Fair Condition 🔋100%,$317.25,https://www.ebay.com/itm/156541109345,https://i.ebayimg.com/images/g/sdMAAOSwXfdnPNXD/s-l140.jpg
iPhone 14,$300.00,https://www.ebay.com/itm/405369237039,https://i.ebayimg.com/images/g/elEAAOSwyRxnNOm4/s-l140.jpg
"Apple iPhone 14, 128GB, Blue - Unlocked",$370.00,https://www.ebay.com/itm/405369184433,https://i.ebayimg.com/images/g/7pIAAOSwGJ5nN6WI/s-l140.jpg
Iphone 14 Purple,$267.50,https://www.ebay.com/itm/156545752598,https://i.ebayimg.com/images/g/uMAAAOSw6LpnPV5h/s-l140.jpg
Iphone 14 Purple,$250.00,https://www.ebay.com/itm/156531386174,https://i.ebayimg.com/images/g/uMAAAOSw6LpnPV5h/s-l140.jpg
Apple iPhone 14 - 128 GB - Red (Unlocked),$339.99,https://www.ebay.com/itm/305912260423,https://i.ebayimg.com/images/g/dsQAAOSwL7BnOGqI/s-l140.jpg
iPhone 14 Starlight 128GB UNLOCKED,$370.00,https://www.ebay.com/itm/276750875483,https://i.ebayimg.com/images/g/7dEAAOSwoRpnRQJW/s-l140.jpg
Unlocked iPhone 14 128gb - Excellent Condition,$338.00,https://www.ebay.com/itm/186809541681,https://i.ebayimg.com/images/g/KqcAAOSwAuFnRjBC/s-l140.jpg
Apple iPhone 14 - 128GB - Purple - Unlocked,$366.06,https://www.ebay.com/itm/167114356831,https://i.ebayimg.com/images/g/b4kAAOSwZmdnMnET/s-l140.jpg
iPhone 14 Unlocked,$326.00,https://www.ebay.com/itm/226459298088,https://i.ebayimg.com/images/g/LscAAOSwu9VnPpXa/s-l500.jpg
"iphone 14, 128gb Midnight",$200.00,https://www.ebay.com/itm/356302316453,https://i.ebayimg.com/images/g/8JcAAOSwHX9nQ~JQ/s-l140.jpg
Iphone 14 Purple - Excellent Condition - Next day delivery,$379.48,https://www.ebay.com/itm/387626087130,https://i.ebayimg.com/images/g/znEAAOSwaQFnM9M6/s-l140.jpg
iphone 14 256gb yellow,$344.60,https://www.ebay.com/itm/335683936542,https://i.ebayimg.com/images/g/4TwAAOSwcY5nH346/s-l140.jpg
iPhone 14 Plus 128 GB - Unlocked,$360.00,https://www.ebay.com/itm/387643796055,https://i.ebayimg.com/images/g/HUcAAOSwOZRnOSNG/s-l140.jpg
iPhone 14,$380.00,https://www.ebay.com/itm/267068232516,https://i.ebayimg.com/images/g/dHgAAOSwBZBnOoan/s-l140.jpg
Used Apple iPhone 14 with Box (Midnight) 128GB,$305.05,https://www.ebay.com/itm/226465027217,https://i.ebayimg.com/images/g/CP8AAOSw2SBnOkX2/s-l140.jpg
Apple iPhone 14 - 128 GB midnight,$224.40,https://www.ebay.com/itm/235840297445,https://i.ebayimg.com/images/g/DJIAAOSwh-xnP4xg/s-l140.jpg
Apple iPhone 14 - 128GB - Black Unlocked  89% Battery Healh  ,$300.17,https://www.ebay.com/itm/335683924268,https://i.ebayimg.com/images/g/an4AAOSwmC1nLRZO/s-l140.jpg
apple iphone 14 ( RED),$257.00,https://www.ebay.com/itm/226460532745,https://i.ebayimg.com/images/g/im4AAOSwWdFnP4W5/s-l140.jpg
Apple iPhone 14 (PRODUCT) RED - 128GB (Unlocked),$364.84,https://www.ebay.com/itm/276736412951,https://i.ebayimg.com/images/g/TJUAAOSwibpnOjv4/s-l140.jpg
Apple iPhone iPhone 14+ 128GB unlocked Stained LCD 1018,$255.00,https://www.ebay.com/itm/276736395083,https://i.ebayimg.com/images/g/S7cAAOSw5jRnK7ee/s-l140.jpg
Apple iPhone 14+ purple 128 GB unlocked 1017,$287.00,https://www.ebay.com/itm/286168268728,https://i.ebayimg.com/images/g/y70AAOSwHEBnK7Zb/s-l140.jpg
IPhone 14 ,$361.00,https://www.ebay.com/itm/205111103768,https://i.ebayimg.com/images/g/uV4AAOSw3hBnOVa4/s-l140.jpg
Apple iPhone 14 Model A2882 - 128GB - Purple (Unlocked) Boxed Incl. Accessories,$394.12,https://www.ebay.com/itm/205110830623,https://i.ebayimg.com/images/g/cXsAAOSwNgZnOffm/s-l140.jpg
Apple iPhone 14 128GB Unlocked - Used Condition - Original Box,$391.00,https://www.ebay.com/itm/326342234907,https://i.ebayimg.com/images/g/THUAAOSwTBFnOfvJ/s-l140.jpg
Apple IPhone 14 (great condition),$366.06,https://www.ebay.com/itm/146201047969,https://i.ebayimg.com/images/g/bP8AAOSwQbJnOe~W/s-l140.jpg
Apple iPhone 14 Purple 256GB (unlocked),$400.00,https://www.ebay.com/itm/356286173274,https://i.ebayimg.com/images/g/IfMAAOSw2f5nPpKs/s-l140.jpg
Used Apple iPhone 14 with Box (Midnight) 128GB,$305.05,https://www.ebay.com/itm/226453777824,https://i.ebayimg.com/images/g/CP8AAOSw2SBnOkX2/s-l140.jpg
Apple iPhone 14 - 128GB - black ,$312.37,https://www.ebay.com/itm/286173610873,https://i.ebayimg.com/images/g/qUYAAOSw5OdnPkF3/s-l140.jpg
iPhone 14 See Description/photos,$250.00,https://www.ebay.com/itm/167119942443,https://i.ebayimg.com/images/g/u1gAAOSwW39nQime/s-l140.jpg
Apple iPhone 14 - 128GB - Blue (Three),$301.39,https://www.ebay.com/itm/126786635507,https://i.ebayimg.com/images/g/iaoAAOSw5AtnOJPn/s-l140.jpg
Apple iPhone 14 A2649 - 128 GB - Black (Unlocked) (CDMA + GSM),$379.00,https://www.ebay.com/itm/196816992860,https://i.ebayimg.com/images/g/n1EAAOSwRklnEatI/s-l140.jpg
iPhone 14 - 128GB - Unlocked in Perfect Condition,$380.00,https://www.ebay.com/itm/395913276729,https://i.ebayimg.com/images/g/Vx0AAOSw19BnOhHH/s-l140.jpg
iPhone 14plus ,$386.00,https://www.ebay.com/itm/387617578334,https://i.ebayimg.com/images/g/gI4AAOSwYERnN0~h/s-l140.jpg
APPLE IPHONE 14 A2882 - 256GB - 90% BATTERY - SOLD AS SEEN,$324.56,https://www.ebay.com/itm/296818534809,https://i.ebayimg.com/images/g/fXAAAOSwRW5nNx4R/s-l140.jpg
iPhone 14,$380.00,https://www.ebay.com/itm/356290299618,https://i.ebayimg.com/images/g/zusAAOSwtIlnNjht/s-l140.jpg
Apple iPhone 14 - 128GB - Midnight (Unlocked) 89% Battery Health,$274.55,https://www.ebay.com/itm/256715796778,https://i.ebayimg.com/images/g/tsEAAOSwt4lnNhal/s-l140.jpg
Apple iPhone 14 - 128 GB - Blue (Unlocked),$247.58,https://www.ebay.com/itm/126784371484,https://i.ebayimg.com/images/g/B9kAAOSw2BpnOXG5/s-l140.jpg
iPhone 14 In Good Condition (Unlocked),$365.00,https://www.ebay.com/itm/387603906923,https://i.ebayimg.com/images/g/Pm0AAOSw0c5nFFDy/s-l140.jpg
Purple IPhone 14,$275.00,https://www.ebay.com/itm/267063572265,https://i.ebayimg.com/images/g/CRcAAOSwqI9nNU4b/s-l140.jpg
"iPhone 14 128GB (Purple) Unlocked - GREAT PHONE, NO ISSUES!! COMES W/ EXTRA’S!!",$356.00,https://www.ebay.com/itm/296815495866,https://i.ebayimg.com/images/g/vRAAAOSwl0VnLDwV/s-l140.jpg
Apple iPhone 14 - 128GB - Black Unlocked  86% Battery Healh  ,$342.88,https://www.ebay.com/itm/335672736012,https://i.ebayimg.com/images/g/WTUAAOSwvIZnLRiv/s-l140.jpg
iPhone 14 Plus 128GB,$320.00,https://www.ebay.com/itm/267062809816,https://i.ebayimg.com/images/g/J34AAOSw4UpnNJTB/s-l140.jpg
Apple iPhone 14 - 128GB - Blue (Unlocked),$390.46,https://www.ebay.com/itm/286160821812,https://i.ebayimg.com/images/g/cDoAAOSw-cVnBX0k/s-l140.jpg
iPhone 14 Plus,$305.00,https://www.ebay.com/itm/286155106430,https://i.ebayimg.com/images/g/7ZQAAOSwGZxnMAVt/s-l140.jpg
Apple iPhone 14 Plus - 128 GB - Blue *UNLOCKED* Smartphone,$249.99,https://www.ebay.com/itm/395918810444,https://i.ebayimg.com/images/g/K9EAAOSwHGRnPOc~/s-l140.jpg
Apple iPhone 14 - 128GB - Blue (Three),$347.76,https://www.ebay.com/itm/126780605393,https://i.ebayimg.com/images/g/iaoAAOSw5AtnOJPn/s-l140.jpg
Apple iPhone 14 - 128GB - Black Unlocked  89% Battery Healh  ,$335.56,https://www.ebay.com/itm/335670895521,https://i.ebayimg.com/images/g/an4AAOSwmC1nLRZO/s-l140.jpg
iphone 14 128gb unlocked,$300.00,https://www.ebay.com/itm/156527839512,https://i.ebayimg.com/images/g/SyYAAOSwRy1nMiyX/s-l140.jpg
Apple iPhone 14 (PRODUCT)RED - 128GB (Unlocked),$225.74,https://www.ebay.com/itm/267068861256,https://i.ebayimg.com/images/g/cFIAAOSwyqVnO1Ha/s-l140.jpg
Apple iPhone 14 ,$335.00,https://www.ebay.com/itm/196811487829,https://i.ebayimg.com/images/g/CkkAAOSwdfdnKlqK/s-l140.jpg
Apple iPhone 14 Plus - 128GB - Purple (Unlocked) 'Smashed Screen',$390.46,https://www.ebay.com/itm/296812227450,https://i.ebayimg.com/images/g/VsAAAOSwUIVnM0Hp/s-l140.jpg
iphone 14,$203.50,https://www.ebay.com/itm/296820202622,https://i.ebayimg.com/images/g/~AoAAOSwNxpnLqNT/s-l140.jpg
Apple iPhone 14 | No SIM Restriction | 128GB Purple | Used,$345.00,https://www.ebay.com/itm/186777489215,https://i.ebayimg.com/images/g/SHsAAOSwwUBnJ4cJ/s-l140.jpg
"Apple iPhone 14+ Plus 128GB, BLUE, UNLOCKED, GREAT CONDITION",$399.00,https://www.ebay.com/itm/395911304538,https://i.ebayimg.com/images/g/f-wAAOSwfZBnOO6-/s-l140.jpg
Apple iPhone 14 - 128GB - Midnight (Unlocked) A2882 (GSM) - Amazing Condition,$378.26,https://www.ebay.com/itm/375793082223,https://i.ebayimg.com/images/g/z8UAAOSwPvlnHvyB/s-l140.jpg
Unlocked iPhone 14 128,$345.00,https://www.ebay.com/itm/286157902158,https://i.ebayimg.com/images/g/bSQAAOSw3TxnMjRb/s-l140.jpg
Apple iPhone 14 - 128 GB - Starlight (White) No Sim Restrictions (Unlocked),$270.00,https://www.ebay.com/itm/387603753209,https://i.ebayimg.com/images/g/CLAAAOSwnIpnJZlL/s-l140.jpg
iphone 14 128gb unlocked,$320.00,https://www.ebay.com/itm/156509708645,https://i.ebayimg.com/images/g/SyYAAOSwRy1nMiyX/s-l140.jpg
